src_id,dst_id,weight
4,360,0.1026
4,47,0.1026
319,19,0.1538
319,13,0.359
319,41,0.0513
319,73,0.2564
319,33,0.0513
319,308,0.0513
319,215,0.1795
319,11,0.2051
305,122,0.1026
305,313,0.0513
305,196,0.0513
305,25,0.0513
305,62,0.0513
305,34,0.1282
305,134,0.0513
305,240,0.0513
305,175,0.0513
305,5,0.1538
305,222,0.0513
305,90,0.1026
305,213,0.0513
305,381,0.0256
305,20,0.1026
305,378,0.0513
305,153,0.0513
305,234,0.0513
305,29,0.1538
305,16,0.1282
305,392,0.0513
305,402,0.0513
305,189,0.0513
305,87,0.0513
305,114,0.1026
305,203,0.0256
305,61,0.0513
305,30,0.1026
437,327,0.1026
437,289,0.0513
437,174,0.0513
437,71,0.2051
437,283,0.0513
327,289,0.1026
327,353,0.1026
327,174,0.1026
327,354,0.1026
327,464,0.2051
327,279,0.1538
83,160,0.1026
83,245,0.0513
83,76,0.0513
83,165,0.359
83,18,0.1026
83,121,0.1026
83,19,0.2051
83,236,0.0513
83,95,0.1026
83,13,0.1538
83,77,0.2051
83,475,0.2564
83,102,0.1026
83,41,0.5128
83,318,0.0256
83,119,0.0513
83,73,0.1538
83,33,0.1538
83,2,0.0513
83,363,0.0513
83,181,0.1026
83,10,0.1026
83,110,0.0513
83,148,0.0513
83,11,0.5128
83,250,0.3077
83,65,0.1282
83,40,0.1538
83,285,0.2051
83,53,0.1538
122,136,0.0513
122,267,0.0513
122,25,0.0513
122,62,0.0513
122,134,0.0513
122,298,0.0513
122,156,0.1026
122,22,0.0513
122,301,0.0513
122,176,0.1026
122,309,0.0513
122,317,0.0513
122,90,0.0513
122,147,0.1026
122,380,0.0513
122,161,0.1026
122,266,0.0513
122,17,0.0513
122,343,0.1538
122,492,0.0513
122,381,0.0513
122,20,0.0513
122,3,0.0513
122,57,0.0513
122,99,0.2051
122,419,0.0513
122,29,0.0513
122,16,0.1282
122,74,0.0513
122,219,0.0513
122,344,0.0513
122,120,0.0513
122,302,0.1538
122,84,0.0513
122,36,0.2564
122,261,0.0513
122,85,0.0513
122,223,0.0513
122,232,0.0513
122,199,0.1026
122,106,0.1538
122,189,0.0513
122,321,0.0513
122,87,0.0513
122,426,0.1026
122,93,0.2051
122,117,0.0513
122,186,0.0513
122,61,0.2051
122,130,0.0513
122,30,0.1538
122,390,0.0513
122,131,0.0513
122,360,0.0513
122,47,0.1026
86,249,0.1538
86,274,0.0513
86,38,0.3077
86,26,0.2564
86,108,0.3077
86,121,0.2051
86,150,0.2564
86,188,0.1538
86,221,0.0513
86,43,0.5128
86,19,0.1538
86,125,0.359
86,13,0.1026
86,347,0.0513
86,251,0.1026
86,190,0.0513
86,37,0.359
86,113,0.359
86,152,0.3077
86,197,0.2051
86,252,0.0513
86,218,0.1026
86,198,0.0513
86,88,0.0513
86,140,0.2051
86,2,0.1538
86,10,0.1538
86,479,0.0513
86,63,0.1538
86,115,0.1538
86,414,0.0513
86,149,0.2564
86,52,0.2051
86,78,0.2564
86,118,0.1026
86,40,0.1538
86,105,0.2051
86,101,0.4615
86,210,0.1026
86,53,0.2564
86,315,0.2564
86,272,0.1026
249,274,0.0513
249,38,0.0513
249,26,0.1026
249,121,0.0513
249,188,0.0513
249,221,0.0513
249,43,0.1282
249,13,0.1026
249,190,0.0513
249,198,0.1026
249,88,0.2821
249,33,0.0513
249,2,0.2564
249,10,0.2564
249,206,0.0513
249,52,0.1026
249,78,0.2564
249,118,0.2821
249,40,0.0513
249,105,0.1026
249,146,0.0513
249,80,0.1538
249,35,0.0513
249,286,0.1538
407,119,0.1795
407,366,0.0513
407,494,0.1538
407,11,0.1026
407,65,0.359
407,450,0.1026
339,313,0.0513
339,54,0.0513
339,196,0.0513
339,62,0.0513
339,34,0.0513
339,240,0.0513
339,175,0.0513
339,5,0.0256
339,92,0.0513
339,328,0.0513
339,492,0.0513
339,213,0.0513
339,20,0.0769
339,123,0.0513
339,16,0.0256
339,392,0.0513
339,456,0.0513
339,84,0.1026
339,359,0.0513
339,402,0.0513
339,189,0.1538
339,87,0.0513
339,395,0.0513
339,30,0.1538
339,280,0.0513
339,446,0.0513
423,211,0.0513
423,31,0.1026
423,70,0.1026
423,7,0.1026
423,58,0.0513
423,44,0.0513
423,226,0.0769
423,72,0.0513
423,48,0.0513
423,8,0.1026
423,94,0.0513
423,116,0.1026
423,15,0.1026
423,1,0.0513
423,32,0.1026
423,111,0.0256
313,196,0.0513
313,62,0.0513
313,134,0.0513
313,240,0.0513
313,175,0.0513
313,328,0.0513
313,161,0.0513
313,428,0.0513
313,281,0.0513
313,492,0.0513
313,23,0.0513
313,29,0.0513
313,123,0.0513
313,392,0.0513
313,456,0.0513
313,163,0.0513
313,142,0.0513
313,36,0.0513
313,232,0.0513
313,402,0.0513
313,189,0.0513
313,87,0.0513
313,260,0.0513
313,497,0.0513
313,207,0.0513
313,280,0.0513
313,446,0.0513
274,75,0.1026
274,108,0.0513
274,121,0.0513
274,194,0.1026
274,383,0.3077
274,19,0.1026
274,125,0.0513
274,13,0.1026
274,102,0.1026
274,198,0.0513
274,195,0.0513
274,33,0.1026
274,2,0.1026
274,215,0.1538
274,10,0.2051
274,115,0.0513
274,52,0.0513
274,40,0.0513
274,105,0.1026
274,210,0.0513
274,53,0.0513
38,322,0.0513
38,75,0.3077
38,26,0.0513
38,400,0.1026
38,108,0.0513
38,245,0.0513
38,76,0.0513
38,121,0.1538
38,150,0.2564
38,92,0.0513
38,188,0.0513
38,221,0.1026
38,43,0.3077
38,19,0.2564
38,236,0.1026
38,13,0.1026
38,251,0.0513
38,190,0.2051
38,37,0.4615
38,113,0.2564
38,152,0.3077
38,197,0.1538
38,252,0.359
38,468,0.4103
38,218,0.1026
38,214,0.1026
38,198,0.1538
38,88,0.2564
38,140,0.2051
38,2,0.3077
38,10,0.359
38,63,0.359
38,115,0.0513
38,11,0.1026
38,206,0.2051
38,414,0.0513
38,65,0.0513
38,149,0.2564
38,52,0.3077
38,78,0.1538
38,118,0.2564
38,40,0.1026
38,379,0.1026
38,105,0.359
38,146,0.1538
38,101,0.3077
38,210,0.2564
38,80,0.3077
38,329,0.2051
38,35,0.5128
38,53,0.2564
38,315,0.359
38,482,0.0513
38,272,0.1538
211,31,0.1538
211,255,0.0513
211,98,0.1026
211,448,0.0513
211,70,0.0513
211,14,0.1282
211,7,0.1538
211,58,0.0513
211,44,0.0513
211,79,0.0513
211,491,0.0513
211,474,0.0513
211,72,0.0513
211,48,0.0513
211,237,0.0513
211,8,0.1538
211,46,0.1026
211,6,0.0513
211,94,0.1026
211,217,0.0513
211,51,0.0513
211,116,0.1026
211,15,0.1026
211,263,0.0513
211,59,0.1026
211,129,0.0513
211,1,0.1538
211,349,0.0513
211,32,0.1026
211,42,0.0513
211,233,0.0513
211,393,0.0513
211,471,0.0513
211,259,0.0513
211,367,0.0513
211,45,0.0513
211,145,0.0513
211,111,0.0513
211,27,0.1026
485,413,0.1026
485,138,0.0513
485,23,0.0513
485,15,0.2564
485,155,0.0513
485,299,0.0513
485,386,0.0513
31,255,0.1026
31,98,0.1026
31,452,0.0513
31,224,0.1538
31,448,0.1026
31,70,0.1026
31,14,0.1026
31,7,0.1026
31,486,0.1026
31,58,0.1538
31,62,0.1026
31,44,0.1538
31,22,0.1026
31,79,0.1026
31,5,0.1026
31,174,0.0769
31,71,0.1026
31,474,0.1026
31,226,0.0769
31,72,0.1538
31,48,0.1538
31,237,0.1026
31,335,0.1026
31,8,0.2051
31,46,0.1026
31,6,0.1026
31,94,0.1538
31,3,0.1026
31,477,0.1026
31,345,0.1026
31,217,0.1026
31,51,0.2051
31,116,0.1026
31,284,0.1026
31,49,0.1026
31,15,0.1026
31,263,0.1026
31,59,0.1538
31,129,0.1026
31,16,0.0513
31,429,0.1026
31,241,0.1026
31,424,0.1026
31,1,0.1538
31,401,0.1026
31,349,0.1026
31,139,0.1026
31,32,0.1026
31,42,0.1026
31,229,0.1026
31,458,0.1026
31,233,0.1026
31,201,0.1026
31,393,0.1026
31,471,0.1026
31,259,0.1026
31,133,0.1026
31,239,0.1026
31,367,0.1026
31,68,0.1026
31,45,0.1026
31,310,0.1026
31,227,0.1538
31,159,0.1026
31,109,0.1538
31,292,0.1026
31,145,0.1026
31,444,0.1026
31,282,0.1026
31,111,0.1026
31,461,0.1026
31,346,0.1026
31,81,0.1026
31,27,0.1538
160,275,0.1026
160,228,0.1026
160,39,0.1538
160,25,0.0513
160,205,0.1538
160,76,0.1026
160,331,0.0513
160,18,0.1538
160,22,0.1538
160,5,0.0513
160,13,0.0513
160,77,0.1538
160,262,0.1026
160,37,0.0513
160,41,0.2051
160,132,0.1538
160,3,0.0513
160,157,0.2051
160,158,0.1538
160,358,0.5128
160,33,0.0513
160,2,0.0513
160,10,0.0513
160,110,0.1538
160,172,0.1538
160,11,0.2564
160,364,0.1026
255,70,0.1026
255,14,0.1282
255,7,0.1026
255,58,0.0513
255,44,0.0513
255,79,0.0513
255,72,0.0513
255,48,0.0513
255,8,0.1538
255,46,0.0513
255,6,0.2051
255,94,0.1538
255,51,0.1026
255,116,0.1026
255,15,0.1026
255,59,0.0513
255,288,0.0256
255,1,0.1538
255,32,0.1026
255,42,0.1538
255,201,0.0513
255,495,0.0256
255,259,0.1026
255,145,0.1026
255,111,0.1282
255,27,0.1026
128,377,0.0256
128,54,0.0256
128,244,0.0513
128,316,0.0513
128,76,0.0513
128,18,0.0513
128,22,0.1026
128,5,0.1026
128,71,0.0513
128,89,0.0513
128,17,0.1026
128,77,0.1538
128,8,0.0513
128,333,0.0513
128,20,0.1026
128,3,0.0513
128,57,0.1026
128,271,0.0256
128,99,0.1026
128,112,0.1538
128,23,0.1026
128,123,0.0513
128,16,0.0513
128,74,0.1026
128,120,0.0513
128,180,0.0513
128,431,0.0513
128,66,0.0513
128,441,0.0513
128,232,0.0513
128,110,0.0513
128,106,0.0513
128,69,0.1026
128,425,0.0513
128,445,0.0513
128,324,0.1538
128,212,0.1538
128,357,0.0513
128,395,0.0513
128,186,0.1026
128,61,0.0256
128,207,0.1026
128,81,0.0513
128,47,0.0513
289,353,0.0513
289,412,0.0513
289,174,0.1026
289,71,0.1795
289,57,0.0513
289,449,0.0513
289,15,0.1538
289,354,0.0513
289,155,0.0513
289,408,0.1026
289,464,0.1538
289,279,0.1538
289,283,0.1026
290,340,0.1026
290,418,0.0513
290,19,0.1795
290,102,0.1538
290,119,0.2051
290,33,0.1538
290,494,0.0513
290,181,0.0513
290,308,0.1026
290,65,0.2308
322,245,0.1026
322,43,0.0513
322,19,0.2051
322,236,0.1026
322,13,0.1538
322,37,0.0513
322,41,0.0513
322,218,0.0513
322,2,0.0513
322,10,0.1538
322,314,0.0513
322,11,0.2051
322,40,0.0513
322,80,0.0513
275,39,0.1026
275,205,0.1026
275,76,0.1026
275,18,0.2051
275,230,0.1026
275,41,0.1538
275,132,0.0513
275,157,0.2564
275,158,0.1538
275,358,0.0513
275,432,0.0513
275,110,0.0513
275,172,0.2051
275,11,0.1538
275,364,0.1538
377,244,0.1026
377,316,0.2051
377,271,0.1026
377,126,0.0256
377,441,0.0513
54,136,0.0513
54,76,0.0513
54,62,0.1538
54,34,0.2051
54,18,0.1026
54,134,0.1026
54,240,0.0513
54,44,0.0513
54,156,0.0513
54,22,0.2051
54,79,0.0513
54,295,0.1026
54,5,0.2051
54,309,0.0769
54,296,0.0513
54,89,0.2051
54,222,0.0513
54,90,0.1026
54,92,0.1538
54,72,0.0513
54,276,0.0256
54,17,0.1026
54,8,0.0513
54,336,0.1538
54,281,0.0513
54,6,0.0513
54,213,0.0513
54,82,0.0513
54,20,0.1026
54,287,0.0256
54,3,0.1538
54,269,0.0513
54,57,0.1538
54,440,0.1026
54,99,0.0513
54,234,0.1026
54,23,0.1538
54,29,0.1538
54,143,0.0513
54,16,0.1026
54,74,0.1026
54,120,0.1026
54,202,0.0513
54,33,0.0513
54,1,0.0513
54,66,0.0513
54,84,0.2308
54,142,0.0513
54,2,0.1026
54,36,0.1538
54,85,0.2051
54,223,0.0513
54,10,0.0513
54,232,0.0513
54,164,0.1538
54,106,0.0513
54,45,0.0513
54,11,0.1026
54,189,0.1026
54,321,0.1026
54,87,0.0513
54,114,0.0513
54,297,0.0513
54,69,0.1026
54,203,0.1026
54,394,0.1026
54,117,0.1026
54,356,0.1795
54,403,0.1026
54,61,0.2821
54,130,0.2051
54,30,0.2564
54,280,0.1026
54,131,0.1538
54,446,0.0513
54,27,0.1538
54,360,0.1538
54,47,0.1026
352,76,0.0256
352,18,0.1026
352,91,0.4615
352,333,0.0513
352,3,0.1282
352,371,0.0513
196,62,0.0513
196,134,0.0513
196,156,0.0513
196,176,0.0513
196,317,0.0513
196,161,0.0513
196,281,0.0513
196,440,0.0513
196,99,0.0513
196,23,0.0513
196,29,0.0513
196,123,0.0513
196,456,0.0513
196,163,0.0513
196,142,0.0513
196,359,0.0513
196,36,0.0513
196,223,0.0513
196,232,0.0513
196,199,0.0513
196,402,0.0513
196,106,0.0513
196,189,0.0513
196,248,0.0513
196,260,0.0513
196,93,0.0513
196,497,0.0513
196,357,0.0513
196,395,0.0513
196,207,0.0513
196,280,0.0513
196,131,0.0513
75,26,0.3077
75,400,0.0513
75,108,0.0513
75,245,0.1026
75,121,0.3077
75,150,0.2051
75,188,0.1538
75,221,0.1538
75,43,0.2564
75,19,0.1026
75,125,0.0513
75,13,0.2051
75,347,0.1538
75,251,0.1026
75,37,0.4103
75,113,0.3077
75,197,0.2051
75,252,0.1026
75,214,0.1026
75,198,0.2564
75,88,0.3077
75,140,0.2051
75,2,0.2564
75,215,0.0513
75,10,0.1282
75,479,0.0513
75,63,0.2564
75,115,0.0513
75,11,0.1026
75,206,0.0513
75,414,0.1026
75,149,0.2564
75,52,0.1026
75,78,0.2051
75,118,0.2051
75,40,0.2051
75,105,0.2564
75,146,0.1538
75,101,0.1026
75,210,0.2051
75,329,0.1026
75,35,0.359
75,53,0.4103
75,315,0.0513
75,482,0.0513
75,286,0.0513
75,272,0.0513
136,62,0.0513
136,34,0.3077
136,240,0.0513
136,22,0.3077
136,295,0.1538
136,5,0.1026
136,89,0.1026
136,222,0.0513
136,90,0.1026
136,20,0.3077
136,269,0.1538
136,153,0.0513
136,234,0.0256
136,112,0.1026
136,23,0.0513
136,29,0.1026
136,143,0.1538
136,123,0.0513
136,16,0.2564
136,74,0.1538
136,219,0.1538
136,66,0.0513
136,142,0.0513
136,261,0.0256
136,223,0.1026
136,114,0.2564
136,69,0.1026
136,357,0.2051
136,395,0.0513
136,61,0.3077
136,130,0.1538
136,30,0.1538
136,390,0.1538
136,47,0.1538
209,194,0.1538
209,418,0.1026
209,19,0.1026
209,95,0.2051
209,137,0.0256
209,13,0.2051
209,361,0.1538
209,102,0.2051
209,195,0.2051
209,33,0.3077
209,265,0.0513
209,2,0.1026
209,215,0.0513
209,10,0.1026
209,459,0.2821
209,40,0.2051
26,400,0.1538
26,438,0.0513
26,76,0.0513
26,121,0.2051
26,5,0.1026
26,150,0.2564
26,187,0.0513
26,188,0.1538
26,221,0.2308
26,43,0.4615
26,19,0.3077
26,236,0.0513
26,125,0.1026
26,13,0.1538
26,347,0.0513
26,251,0.0513
26,262,0.0513
26,190,0.2051
26,37,0.4615
26,348,0.0513
26,41,0.0513
26,113,0.3077
26,152,0.2564
26,3,0.0513
26,197,0.2051
26,252,0.2564
26,468,0.2564
26,119,0.0513
26,218,0.1026
26,214,0.1026
26,198,0.1538
26,88,0.2564
26,140,0.1538
26,33,0.1026
26,2,0.3077
26,10,0.359
26,63,0.359
26,115,0.1538
26,11,0.1538
26,206,0.1538
26,414,0.1538
26,149,0.2564
26,52,0.359
26,78,0.2821
26,118,0.3846
26,40,0.1538
26,379,0.0513
26,105,0.3077
26,146,0.2564
26,101,0.2564
26,210,0.2051
26,80,0.359
26,329,0.2051
26,35,0.4103
26,53,0.3077
26,315,0.2564
26,482,0.1026
26,286,0.1538
26,272,0.1026
98,224,0.0769
98,14,0.1538
98,7,0.2051
98,58,0.1538
98,34,0.0513
98,44,0.0513
98,225,0.0513
98,22,0.0513
98,79,0.1026
98,5,0.0513
98,179,0.1026
98,169,0.0513
98,350,0.1282
98,72,0.0513
98,48,0.1026
98,237,0.1026
98,8,0.2564
98,6,0.2051
98,20,0.2821
98,138,0.0513
98,23,0.2051
98,29,0.2051
98,217,0.0513
98,51,0.1538
98,116,0.0513
98,49,0.2564
98,15,0.1538
98,263,0.0513
98,59,0.1538
98,231,0.1538
98,74,0.0513
98,1,0.1538
98,32,0.1538
98,42,0.1026
98,229,0.0513
98,155,0.1026
98,201,0.1026
98,299,0.0513
98,239,0.0513
98,220,0.0513
98,45,0.1026
98,109,0.1026
98,145,0.0513
98,368,0.0513
98,192,0.0513
98,235,0.0513
98,325,0.0769
98,488,0.0256
98,81,0.1538
98,96,0.1026
98,141,0.1282
98,27,0.1538
452,34,0.0513
452,476,0.0513
452,15,0.1795
452,420,0.1538
452,155,0.0513
452,330,0.1282
452,282,0.0769
224,70,0.1538
224,14,0.1538
224,7,0.1538
224,58,0.0513
224,44,0.1026
224,79,0.0513
224,491,0.0513
224,72,0.0513
224,48,0.1026
224,335,0.0513
224,8,0.1538
224,46,0.0513
224,6,0.0513
224,94,0.0513
224,217,0.0513
224,51,0.0513
224,284,0.0513
224,15,0.1026
224,263,0.0513
224,59,0.0513
224,129,0.0513
224,1,0.2051
224,32,0.1538
224,229,0.0513
224,233,0.0513
224,201,0.0513
224,393,0.0513
224,259,0.0513
224,320,0.0513
224,45,0.0513
224,109,0.0769
224,145,0.0513
224,111,0.0513
224,27,0.1538
353,225,0.0513
353,174,0.1795
353,71,0.1795
353,15,0.0513
353,354,0.2051
353,464,0.0513
353,279,0.0513
353,283,0.1026
453,277,0.0513
453,62,0.0513
453,34,0.0513
453,134,0.1026
453,169,0.1026
453,147,0.0256
453,391,0.1538
453,177,0.0513
453,143,0.0513
453,344,0.0256
453,202,0.0513
453,66,0.1026
453,36,0.0513
453,199,0.0256
453,93,0.1026
400,108,0.0513
400,121,0.1026
400,125,0.1538
400,37,0.1026
400,152,0.0513
400,214,0.1026
400,2,0.1538
400,115,0.1538
400,52,0.2051
400,146,0.1026
400,35,0.0513
400,53,0.1026
400,272,0.0513
228,39,0.1538
228,205,0.0769
228,76,0.0769
228,18,0.1538
228,22,0.0513
228,19,0.1538
228,17,0.0513
228,77,0.1538
228,262,0.0513
228,37,0.0513
228,348,0.2051
228,41,0.2564
228,132,0.1026
228,3,0.0513
228,157,0.0513
228,158,0.0769
228,314,0.0513
228,110,0.0769
228,172,0.0513
228,11,0.2051
438,187,0.1538
438,43,0.0513
438,19,0.1026
438,13,0.1538
438,37,0.0513
438,218,0.0513
438,10,0.0513
438,375,0.2051
438,148,0.1538
438,11,0.1538
438,210,0.0513
438,53,0.0513
397,226,0.1026
397,48,0.0513
397,477,0.1026
397,217,0.1026
397,129,0.1026
397,374,0.1026
397,239,0.1026
397,68,0.0256
397,45,0.0256
397,109,0.0256
397,145,0.1026
433,76,0.0513
433,18,0.0513
433,435,0.1026
433,487,0.0513
433,17,0.0513
433,91,0.0513
433,384,0.0513
433,158,0.0256
433,126,0.2821
448,70,0.1026
448,14,0.1026
448,7,0.1026
448,58,0.0513
448,44,0.0513
448,72,0.0513
448,94,0.1538
448,51,0.0513
448,59,0.0513
448,1,0.1538
448,32,0.1026
448,111,0.1026
267,62,0.0513
267,34,0.1538
267,134,0.1026
267,175,0.0513
267,22,0.0513
267,5,0.1282
267,89,0.0513
267,222,0.0513
267,90,0.0513
267,92,0.1026
267,213,0.0513
267,20,0.2564
267,378,0.0513
267,234,0.0513
267,29,0.1538
267,16,0.1026
267,202,0.0513
267,66,0.0513
267,84,0.0513
267,321,0.0256
267,87,0.0513
267,114,0.0513
267,356,0.0513
267,403,0.0513
267,61,0.1026
267,130,0.0513
267,30,0.1026
267,131,0.0513
267,360,0.0513
267,47,0.1026
70,14,0.1026
70,7,0.1026
70,486,0.1026
70,58,0.1538
70,44,0.0513
70,79,0.1538
70,474,0.1026
70,226,0.0513
70,48,0.0513
70,237,0.1026
70,335,0.1026
70,8,0.1538
70,46,0.1026
70,6,0.2051
70,94,0.1538
70,477,0.1026
70,217,0.1538
70,51,0.1538
70,284,0.1538
70,15,0.1026
70,263,0.1026
70,59,0.2051
70,129,0.1026
70,429,0.1026
70,241,0.1026
70,424,0.1538
70,1,0.1538
70,401,0.1026
70,349,0.1026
70,139,0.1026
70,32,0.1026
70,42,0.1026
70,229,0.1026
70,201,0.1026
70,471,0.1026
70,259,0.2051
70,133,0.1026
70,367,0.1026
70,68,0.0513
70,45,0.1026
70,159,0.0513
70,109,0.0513
70,145,0.1538
70,111,0.1538
70,461,0.1026
70,325,0.1026
70,346,0.0513
70,81,0.1538
70,27,0.1538
39,205,0.1538
39,76,0.1026
39,18,0.2564
39,294,0.0513
39,44,0.0513
39,22,0.1026
39,5,0.1026
39,454,0.3077
39,473,0.1538
39,92,0.0513
39,19,0.2564
39,230,0.2564
39,13,0.1026
39,266,0.0513
39,17,0.1026
39,77,0.1026
39,8,0.0513
39,262,0.0513
39,348,0.2564
39,41,0.1538
39,132,0.0513
39,287,0.0513
39,3,0.2564
39,157,0.2564
39,158,0.1026
39,119,0.0513
39,371,0.1026
39,16,0.1026
39,126,0.0513
39,33,0.1538
39,1,0.0513
39,2,0.0513
39,432,0.3077
39,10,0.1026
39,110,0.1026
39,172,0.0513
39,11,0.2051
39,69,0.0513
39,65,0.0513
39,216,0.0513
39,40,0.1026
39,30,0.1026
39,47,0.1026
14,7,0.2564
14,486,0.1026
14,58,0.2564
14,44,0.1026
14,79,0.2051
14,5,0.1026
14,491,0.1026
14,137,0.0513
14,226,0.0769
14,72,0.1282
14,48,0.1538
14,237,0.2051
14,335,0.0513
14,8,0.1026
14,336,0.0513
14,46,0.2564
14,6,0.359
14,94,0.2051
14,3,0.2051
14,477,0.1026
14,217,0.2051
14,51,0.2051
14,116,0.1538
14,284,0.1538
14,49,0.1026
14,15,0.1538
14,263,0.2051
14,59,0.3077
14,129,0.2564
14,33,0.1026
14,288,0.0769
14,362,0.0513
14,374,0.2051
14,424,0.1795
14,1,0.2051
14,401,0.0256
14,139,0.1795
14,32,0.2308
14,42,0.359
14,229,0.1026
14,334,0.1026
14,201,0.0513
14,495,0.1282
14,259,0.1026
14,133,0.2051
14,239,0.1538
14,367,0.1026
14,68,0.2821
14,45,0.1795
14,270,0.1282
14,310,0.1538
14,227,0.0513
14,109,0.2308
14,292,0.1538
14,355,0.2051
14,145,0.1795
14,111,0.1795
14,460,0.1282
14,461,0.1026
14,235,0.1026
14,81,0.1026
14,96,0.1026
14,376,0.1026
14,141,0.1026
14,27,0.1026
7,486,0.1026
7,58,0.2051
7,18,0.1026
7,44,0.1538
7,225,0.1026
7,79,0.1538
7,5,0.4615
7,179,0.1026
7,174,0.1538
7,491,0.1026
7,71,0.1538
7,474,0.1026
7,387,0.1026
7,137,0.1026
7,226,0.1026
7,72,0.1538
7,48,0.1538
7,13,0.2051
7,237,0.1026
7,335,0.1026
7,8,0.1538
7,46,0.1538
7,6,0.3077
7,94,0.2051
7,3,0.3333
7,138,0.1538
7,477,0.1026
7,23,0.2564
7,345,0.1026
7,217,0.1026
7,51,0.1538
7,284,0.1538
7,49,0.2564
7,15,0.1026
7,263,0.1026
7,59,0.2564
7,129,0.3077
7,231,0.1026
7,429,0.0513
7,241,0.1026
7,33,0.2051
7,288,0.0513
7,362,0.1026
7,374,0.1026
7,424,0.1026
7,1,0.2051
7,401,0.1026
7,349,0.1026
7,139,0.2051
7,32,0.1538
7,42,0.1538
7,229,0.1282
7,458,0.1026
7,155,0.1026
7,334,0.1026
7,201,0.1026
7,393,0.1026
7,495,0.1026
7,259,0.1282
7,299,0.2051
7,133,0.2051
7,239,0.1026
7,220,0.1538
7,367,0.1026
7,68,0.1538
7,45,0.2564
7,270,0.1026
7,310,0.1538
7,227,0.1026
7,159,0.1026
7,109,0.1538
7,292,0.1026
7,355,0.1538
7,145,0.1282
7,65,0.0513
7,111,0.1538
7,460,0.1026
7,461,0.1026
7,235,0.0769
7,81,0.1538
7,96,0.1538
7,141,0.2051
7,27,0.2564
404,34,0.1538
404,5,0.1026
404,89,0.0513
404,90,0.0513
404,381,0.0513
404,378,0.1026
404,234,0.0513
404,112,0.1026
404,23,0.0256
404,123,0.1026
404,16,0.1538
404,344,0.0256
404,120,0.0513
404,180,0.1538
404,323,0.0513
404,66,0.1538
404,425,0.0513
404,203,0.0513
404,324,0.0513
404,186,0.0513
404,47,0.0513
244,316,0.0513
244,18,0.0513
244,72,0.1538
244,17,0.0256
244,8,0.0513
244,91,0.1538
244,57,0.0513
244,271,0.0513
244,99,0.1282
244,23,0.1026
244,74,0.0513
244,66,0.0513
244,441,0.0513
244,445,0.0513
244,186,0.0513
316,17,0.0513
316,271,0.1026
316,126,0.0513
108,121,0.0513
108,194,0.1026
108,188,0.0513
108,221,0.1538
108,43,0.5128
108,19,0.1026
108,125,0.1538
108,13,0.2051
108,190,0.0513
108,102,0.1538
108,37,0.0513
108,198,0.2051
108,195,0.0513
108,88,0.2564
108,33,0.2564
108,2,0.3077
108,10,0.359
108,206,0.1026
108,52,0.1538
108,78,0.2564
108,118,0.3077
108,40,0.2051
108,105,0.4103
108,146,0.2051
108,80,0.2051
108,329,0.1026
108,35,0.2821
108,53,0.0513
108,286,0.0513
277,25,0.0513
277,34,0.1026
277,134,0.0513
277,240,0.0256
277,175,0.1282
277,5,0.1026
277,169,0.1538
277,222,0.1026
277,90,0.0513
277,17,0.1026
277,213,0.1538
277,20,0.2564
277,153,0.1026
277,29,0.3077
277,16,0.1026
277,202,0.1795
277,442,0.0256
277,106,0.0513
277,87,0.1026
277,114,0.1026
277,203,0.0513
277,30,0.0513
277,192,0.0513
25,76,0.0513
25,34,0.1026
25,331,0.0513
25,18,0.0513
25,294,0.1026
25,341,0.0513
25,22,0.1026
25,5,0.1538
25,342,0.3077
25,473,0.0513
25,89,0.0513
25,256,0.1026
25,187,0.0513
25,92,0.1026
25,147,0.1538
25,19,0.1538
25,236,0.0513
25,380,0.0513
25,48,0.1026
25,370,0.1026
25,162,0.1026
25,343,0.0513
25,398,0.0513
25,428,0.1026
25,332,0.1026
25,337,0.2051
25,493,0.2051
25,439,0.1026
25,177,0.0513
25,82,0.2564
25,381,0.0513
25,20,0.1026
25,3,0.0513
25,57,0.1026
25,23,0.1026
25,29,0.0513
25,143,0.0513
25,291,0.1538
25,16,0.1538
25,74,0.0513
25,344,0.1026
25,120,0.0513
25,33,0.1026
25,469,0.2564
25,183,0.1538
25,359,0.1026
25,36,0.1026
25,233,0.0513
25,199,0.1538
25,164,0.1026
25,496,0.1538
25,106,0.0513
25,148,0.1026
25,172,0.0513
25,11,0.1026
25,189,0.1538
25,389,0.0513
25,167,0.1538
25,149,0.0513
25,216,0.0513
25,427,0.0513
25,93,0.0513
25,117,0.1026
25,303,0.0513
25,186,0.0513
25,61,0.1026
25,30,0.2564
25,207,0.0513
25,280,0.0513
25,390,0.0513
25,396,0.1026
25,47,0.0513
245,165,0.0513
245,187,0.0513
245,43,0.0513
245,19,0.0513
245,236,0.2051
245,190,0.0513
245,37,0.0513
245,41,0.1538
245,157,0.0513
245,218,0.0513
245,198,0.0513
245,363,0.0513
245,463,0.0513
245,375,0.0513
245,314,0.1026
245,148,0.0513
245,11,0.0513
245,250,0.0513
245,52,0.0513
245,80,0.0513
245,35,0.0513
205,76,0.0513
205,331,0.0513
205,18,0.2051
205,5,0.0513
205,372,0.1026
205,230,0.0513
205,276,0.1282
205,17,0.1026
205,77,0.1026
205,262,0.1026
205,132,0.3077
205,287,0.1026
205,157,0.0513
